1104	140
0.224	0.438
0.226	0.678
0.227	1.776
0.229	1.837
0.23	1.992
0.231	2.048
0.232	2.194
0.233	3.238
0.234	3.269
0.235	3.293
0.221	3.529
0.21	3.696
0.197	3.891
0.184	4.231
0.183	4.276
0.175	4.409
0.163	4.828
0.158	4.963
0.149	5.662
0.14	7.052
0.136	7.416
0.132	7.932
0.133	8.649
0.128	9.932
0.122	10.423
0.118	14.213
0.118	14.22
0.119	14.243
0.12	14.25
0.121	14.276
0.121	14.305
0.122	14.315
0.123	14.322
0.123	14.335
0.124	14.361
0.125	14.385
0.123	14.725
0.124	14.92
0.123	16.92
0.124	17.229
0.124	19.505
0.125	19.539
0.126	22.718
0.126	22.742
0.127	22.824
