1104	242
0.179	2.338
0.174	3.427
0.175	3.434
0.176	3.448
0.177	3.455
0.179	3.462
0.178	3.481
0.179	3.496
0.18	3.503
0.18	3.522
0.181	3.598
0.18	3.625
0.181	3.639
0.182	3.647
0.182	3.66
0.184	3.668
0.184	3.681
0.185	3.688
0.184	3.744
0.186	3.75
0.186	3.764
0.187	3.771
0.189	3.778
0.19	3.785
0.191	3.791
0.191	3.837
0.192	3.851
0.192	3.864
0.193	3.871
0.192	4.038
0.193	4.046
0.195	4.052
0.196	4.06
0.195	4.107
0.196	4.113
0.195	4.134
0.197	4.141
0.198	4.176
0.196	4.21
0.196	4.224
0.197	4.256
0.198	4.263
0.197	4.284
0.198	4.298
0.197	4.318
0.198	4.331
0.199	4.338
0.198	4.357
0.199	4.388
0.2	4.395
0.199	4.591
0.2	4.604
0.201	4.611
0.202	4.618
0.202	4.626
0.203	4.633
0.204	4.676
0.203	4.702
0.204	4.747
0.205	4.754
0.204	4.774
0.205	4.781
0.206	4.788
0.207	4.795
0.208	4.801
0.209	4.808
0.209	4.821
0.209	4.859
0.21	4.866
0.211	4.873
0.211	4.886
0.211	4.906
0.211	4.919
0.21	4.939
0.21	5.12
0.211	5.127
0.21	5.147
0.211	5.154
0.211	5.168
0.212	5.175
0.213	5.182
0.214	5.188
0.215	5.195
0.215	5.209
0.215	5.383
0.214	5.635
0.214	5.648
0.215	5.655
0.215	6.871
0.215	6.891
0.215	6.904
0.215	6.918
0.213	6.964
0.213	6.978
0.213	6.991
0.213	7.004
0.213	7.019
0.214	7.025
0.214	7.045
0.214	7.173
0.215	7.258
0.215	7.272
0.215	7.279
0.216	7.286
0.217	7.293
0.217	7.3
0.218	7.307
0.218	7.327
0.218	7.334
0.219	7.34
0.22	7.348
0.22	7.354
0.219	7.508
0.219	7.528
0.219	7.535
0.219	7.548
0.22	7.834
0.22	7.848
0.219	9.684
0.218	9.718
0.214	9.776
0.215	9.783
0.216	9.79
0.216	9.803
0.215	10.084
0.215	10.092
0.216	10.099
0.216	10.112
0.216	10.132
0.216	10.139
0.217	10.146
0.217	10.153
0.217	10.167
0.218	10.173
0.218	10.243
0.218	10.249
0.218	10.269
0.219	10.276
0.219	10.434
0.219	10.441
0.219	10.467
0.219	10.474
0.218	10.636
0.218	10.649
0.219	10.656
0.22	10.662
0.22	10.669
0.221	10.676
0.221	10.689
0.221	10.696
0.222	10.703
0.222	10.71
0.223	10.717
0.219	14.376
0.219	14.428
0.219	14.434
0.22	14.532
0.221	14.539
0.221	14.546
0.22	15.115
0.22	15.122
0.221	15.129
0.221	15.137
0.222	15.144
0.222	15.151
0.219	22.909
