1104	260
0.155	3.431
0.15	3.438
0.152	3.444
0.152	3.466
0.154	3.472
0.155	3.478
0.156	3.492
0.157	3.506
0.158	3.512
0.16	3.519
0.161	3.526
0.157	3.65
0.157	3.671
0.157	3.727
0.158	3.74
0.159	3.747
0.16	3.754
0.16	3.775
0.162	3.781
0.163	3.788
0.164	3.795
0.165	3.801
0.167	3.84
0.167	3.854
0.167	3.875
0.168	3.881
0.17	3.887
0.171	4.035
0.171	4.049
0.171	4.087
0.172	4.103
0.173	4.11
0.174	4.117
0.174	4.137
0.175	4.144
0.176	4.18
0.177	4.193
0.176	4.227
0.177	4.253
0.178	4.26
0.179	4.266
0.18	4.273
0.179	4.302
0.18	4.308
0.181	4.314
0.182	4.328
0.183	4.335
0.184	4.342
0.185	4.348
0.186	4.354
0.186	4.399
0.187	4.405
0.187	4.588
0.188	4.594
0.189	4.601
0.19	4.608
0.191	4.615
0.192	4.622
0.193	4.63
0.194	4.637
0.195	4.679
0.196	4.686
0.196	4.699
0.195	4.758
0.196	4.764
0.196	4.778
0.197	4.785
0.198	4.791
0.199	4.798
0.2	4.805
0.201	4.812
0.202	4.818
0.203	4.825
0.203	4.856
0.204	4.863
0.205	4.869
0.206	4.876
0.207	4.882
0.208	4.889
0.208	4.903
0.208	4.916
0.208	4.929
0.209	4.936
0.21	4.942
0.21	5.117
0.211	5.131
0.211	5.137
0.212	5.144
0.212	5.164
0.212	5.178
0.213	5.185
0.214	5.192
0.214	5.206
0.214	5.212
0.215	5.379
0.215	5.393
0.216	5.625
0.217	5.632
0.218	5.638
0.218	5.645
0.219	5.659
0.219	6.874
0.218	6.895
0.219	6.901
0.219	6.922
0.219	6.928
0.218	6.961
0.219	6.968
0.219	6.982
0.219	6.988
0.22	6.995
0.219	7.022
0.22	7.029
0.221	7.035
0.221	7.041
0.222	7.048
0.223	7.17
0.223	7.255
0.223	7.268
0.223	7.29
0.223	7.304
0.223	7.317
0.224	7.324
0.225	7.33
0.225	7.337
0.225	7.351
0.225	7.486
0.226	7.492
0.226	7.505
0.227	7.512
0.227	7.518
0.228	7.524
0.228	7.538
0.229	7.545
0.229	7.831
0.23	7.838
0.23	7.844
0.23	9.674
0.228	9.708
0.229	9.714
0.229	9.721
0.23	9.734
0.23	9.74
0.231	9.747
0.23	9.766
0.231	9.772
0.231	9.787
0.232	9.793
0.232	9.807
0.231	10.074
0.23	10.102
0.231	10.109
0.232	10.116
0.231	10.136
0.231	10.15
0.232	10.157
0.232	10.17
0.231	10.246
0.231	10.26
0.232	10.266
0.232	10.273
0.232	10.438
0.232	10.444
0.233	10.451
0.232	10.471
0.232	10.62
0.233	10.626
0.234	10.633
0.234	10.639
0.235	10.646
0.235	10.652
0.236	10.659
0.236	10.666
0.237	10.673
0.237	10.68
0.238	10.686
0.238	10.693
0.239	10.699
0.239	10.714
0.236	14.331
0.234	14.424
0.235	14.431
0.235	14.529
0.236	14.536
0.236	14.542
0.237	14.55
0.237	14.664
0.238	14.671
0.237	15.119
0.237	15.126
0.238	15.133
0.238	15.141
0.239	15.148
0.237	22.714
