155	46
1.0	13.006
0.286	13.093
0.333	13.13
0.364	13.134
0.385	13.274
0.4	13.291
0.368	13.42
0.348	13.514
0.36	13.714
0.37	13.729
0.379	13.734
0.387	13.754
0.394	13.76
0.4	13.769
0.405	13.868
0.41	15.593
0.415	15.617
0.419	15.622
0.422	15.662
0.426	15.842
0.429	17.436
0.415	18.628
0.418	19.222
0.421	19.228
0.424	19.244
0.4	19.349
0.403	19.354
0.406	19.359
0.408	19.365
0.4	20.218
0.392	20.988
0.395	22.107
0.398	22.141
0.391	22.184
0.393	22.201
0.387	22.212
0.389	22.217
0.355	22.287
0.358	22.293
0.342	22.312
0.345	22.353
0.347	22.358
0.328	22.382
0.331	22.453
0.324	22.49
0.317	22.507
