1548	235
0.129	1.216
0.13	1.219
0.13	1.311
0.131	1.63
0.131	3.018
0.132	3.185
0.132	4.385
0.132	4.4
0.132	5.358
0.133	5.388
0.133	5.394
0.134	5.409
0.134	5.412
0.135	5.415
0.135	5.589
0.136	5.601
0.136	5.606
0.137	5.623
0.137	5.627
0.138	5.635
0.138	5.686
0.139	5.805
0.139	5.828
0.14	6.544
0.14	6.601
0.14	7.136
0.14	8.014
0.141	8.352
0.142	8.487
0.142	8.501
0.142	8.573
0.142	8.809
0.143	8.812
0.143	8.824
0.144	9.787
0.144	9.8
0.145	10.388
0.145	12.112
0.145	12.166
0.146	12.214
0.146	13.541
0.147	13.612
0.147	13.615
0.148	13.838
0.148	14.287
0.148	14.306
0.149	14.389
0.149	14.399
0.15	14.83
0.15	16.234
0.151	16.528
0.151	16.642
0.151	16.755
0.152	16.988
0.151	18.165
0.152	18.438
0.152	20.733
