2506	291
0.157	2.798
0.158	3.01
0.158	3.034
0.158	3.045
0.159	3.062
0.159	3.066
0.16	3.19
0.16	4.47
0.161	4.542
0.161	4.546
0.161	4.557
0.162	4.564
0.162	4.679
0.163	4.703
0.158	4.955
0.156	5.012
0.157	5.174
0.155	5.291
0.149	5.684
0.146	6.075
0.135	8.041
0.134	8.212
0.133	8.352
0.133	8.552
0.132	8.631
0.133	8.663
0.131	8.819
0.13	9.264
0.13	9.354
0.127	9.863
0.126	10.015
0.126	10.105
0.126	10.694
0.126	12.117
0.127	12.122
0.127	12.2
0.127	12.281
0.119	13.192
0.119	13.331
0.116	13.926
0.116	13.93
0.116	13.933
0.115	14.279
0.115	18.596
0.115	21.229
0.116	21.397
0.116	21.462
0.116	21.577
