2506	378
0.108	4.675
0.107	4.717
0.107	4.721
0.108	4.735
0.108	4.739
0.109	4.751
0.109	4.764
0.109	4.768
0.11	4.771
0.11	4.778
0.111	4.79
0.111	4.803
0.112	4.807
0.112	4.852
0.113	4.856
0.113	4.862
0.114	4.866
0.114	4.876
0.115	4.879
0.115	4.883
0.116	4.89
0.116	4.894
0.117	4.9
0.117	4.904
0.118	4.908
0.118	4.947
0.118	4.964
0.119	4.971
0.119	4.974
0.12	4.981
0.12	4.985
0.121	4.994
0.121	5.001
0.122	5.008
0.122	5.197
0.122	5.208
0.122	5.215
0.123	5.221
0.123	5.225
0.124	5.238
0.124	5.248
0.124	5.261
0.125	5.271
0.125	5.281
0.125	5.419
0.125	5.423
0.124	5.562
0.124	5.593
0.124	5.603
0.125	5.607
0.126	5.61
0.126	5.623
0.126	5.632
0.127	5.636
0.127	5.643
0.128	5.658
0.128	5.661
0.128	5.671
0.129	5.693
0.129	5.763
0.129	5.982
0.129	5.986
0.13	5.999
0.13	6.009
0.13	6.016
0.131	6.022
0.131	6.026
0.131	6.039
0.132	6.043
0.132	6.047
0.133	6.054
0.133	6.057
0.133	6.154
0.132	6.418
0.133	6.428
0.133	6.435
0.133	6.468
0.134	6.497
0.134	6.558
0.134	6.571
0.134	6.659
0.134	6.693
0.134	6.713
0.135	6.719
0.134	7.612
0.135	7.625
0.135	7.629
0.135	7.639
0.136	7.646
0.136	7.653
0.137	7.659
0.137	7.666
0.137	7.669
0.138	7.673
0.138	7.737
0.138	7.756
0.139	7.78
0.139	7.784
0.139	7.794
0.14	7.801
0.14	7.858
0.14	7.891
0.141	7.895
0.141	7.899
0.141	7.952
0.141	7.973
0.142	7.983
0.142	7.987
0.142	7.994
0.142	8.03
0.142	8.033
0.142	8.188
0.141	8.277
0.141	8.432
0.141	8.519
0.141	8.528
0.141	8.532
0.142	8.539
0.141	8.656
0.14	8.764
0.141	8.772
0.141	8.789
0.141	8.792
0.142	8.799
0.142	8.806
0.142	8.921
0.142	8.935
0.143	8.939
0.143	8.956
0.142	9.337
0.143	9.347
0.143	9.421
0.143	9.464
0.143	9.471
0.143	9.478
0.144	9.492
0.144	9.495
0.144	9.679
0.143	9.793
0.143	9.837
0.144	9.847
0.144	9.859
0.144	9.927
0.144	9.981
0.144	9.991
0.144	9.994
0.145	10.001
0.145	10.004
0.145	10.011
0.146	10.098
0.145	12.243
0.144	12.328
0.143	12.391
0.143	12.418
0.143	12.445
0.143	12.459
0.143	12.57
0.143	12.577
0.144	12.584
0.144	12.594
0.144	12.598
0.144	12.67
0.144	12.676
0.145	12.683
0.145	12.721
0.145	12.725
0.146	12.728
0.146	12.741
0.146	12.744
0.146	12.748
0.147	12.755
0.147	12.891
0.147	12.894
0.147	12.908
0.148	12.915
0.148	12.918
0.148	12.932
0.147	13.085
0.147	13.167
0.147	13.174
0.147	13.309
0.147	13.32
0.147	13.347
0.148	13.351
0.148	13.361
0.148	13.371
0.149	13.375
0.148	13.433
0.149	13.437
0.149	13.508
0.149	13.515
0.149	13.526
0.149	13.536
0.149	13.637
0.15	13.644
0.15	13.669
0.149	13.831
0.15	13.843
0.15	13.847
0.15	13.919
0.15	13.974
0.15	13.978
0.151	13.985
0.151	13.988
0.151	13.996
0.152	13.999
0.152	14.014
0.152	14.018
0.152	14.192
0.151	16.015
0.152	18.452
