425	111
0.4	0.009
0.405	0.025
0.401	0.08
0.355	0.287
0.356	0.291
0.347	0.328
0.342	0.349
0.343	0.384
0.345	0.526
0.31	0.733
0.312	0.737
0.314	0.783
0.315	0.791
0.317	0.796
0.294	2.836
0.291	3.611
0.293	4.075
0.276	4.242
0.277	4.248
0.279	4.255
0.28	4.265
0.282	4.27
0.276	4.298
0.272	4.382
0.274	4.476
0.249	4.613
0.25	4.623
0.251	4.631
0.253	4.855
0.243	5.734
0.242	6.566
0.244	6.748
0.245	6.87
0.246	7.041
0.247	8.716
0.249	9.898
0.25	11.686
0.251	11.708
0.252	13.604
0.252	14.023
0.254	14.031
0.255	14.112
0.256	14.12
0.257	14.172
0.258	15.406
0.26	16.158
0.261	20.728
0.262	20.736
0.263	20.817
