3247	720
0.233	2.864
0.233	2.879
0.232	2.997
0.232	3.004
0.233	3.011
0.232	3.069
0.232	3.084
0.23	3.226
0.231	3.24
0.231	3.244
0.23	3.398
0.23	3.416
0.23	3.419
0.23	3.434
0.23	3.457
0.231	3.464
0.231	3.475
0.231	4.255
0.231	4.724
0.231	4.865
0.231	4.882
0.23	4.9
0.231	4.904
0.231	4.911
0.231	4.988
0.231	5.005
0.231	5.016
0.231	5.034
0.231	5.038
0.231	5.15
0.23	5.301
0.23	5.322
0.23	5.329
0.23	5.48
0.23	5.491
0.231	5.505
0.231	5.509
0.231	6.301
0.231	6.385
0.231	6.399
0.232	6.403
0.232	6.46
0.231	6.51
0.231	6.517
0.229	6.768
0.226	7.046
0.224	7.139
0.225	7.25
0.223	7.522
0.222	7.561
0.222	7.575
0.222	8.157
0.222	8.194
0.223	8.201
0.223	8.204
0.223	8.218
0.223	8.226
0.223	8.327
0.223	8.338
0.224	8.341
0.223	8.391
0.223	8.554
0.222	8.706
0.221	9.547
0.221	9.558
0.222	9.561
0.222	9.568
0.222	9.612
0.222	9.623
0.222	9.781
0.223	9.785
0.219	10.239
0.219	10.243
0.219	10.325
0.219	10.337
0.219	10.341
0.219	10.357
0.22	10.361
0.22	10.384
0.219	10.591
0.219	10.599
0.219	10.607
0.219	10.749
0.219	10.754
0.219	10.977
0.219	10.992
0.22	10.996
0.22	11.008
0.219	11.113
0.219	11.144
0.219	11.338
0.219	12.036
0.219	12.452
0.219	12.489
0.22	12.501
0.22	12.505
0.22	12.509
0.22	12.521
0.22	12.526
0.221	12.559
0.221	12.589
0.221	12.605
0.221	12.609
0.221	12.636
0.221	12.656
0.221	12.674
0.222	12.691
0.221	12.715
0.222	12.769
0.222	12.781
0.222	12.808
0.221	12.987
0.221	13.191
0.221	13.316
0.221	13.374
0.222	13.382
0.222	13.455
0.222	13.471
0.221	13.564
0.221	13.584
0.22	13.904
0.22	13.919
0.22	13.945
0.22	13.953
0.22	14.126
0.22	15.493
0.22	15.593
0.22	15.657
0.221	15.673
0.221	15.681
0.221	15.693
0.221	15.697
0.221	15.702
0.222	16.057
0.222	16.121
