3247	896
0.241	2.821
0.241	2.825
0.241	2.828
0.241	2.86
0.241	2.868
0.241	2.882
0.241	2.893
0.241	2.993
0.242	3.0
0.242	3.015
0.242	3.029
0.242	3.037
0.242	3.048
0.242	3.058
0.242	3.066
0.242	3.087
0.242	3.194
0.242	3.201
0.242	3.216
0.242	3.219
0.243	3.222
0.242	3.248
0.242	3.363
0.243	3.366
0.243	3.374
0.243	3.377
0.244	3.381
0.244	3.388
0.244	3.391
0.244	3.394
0.244	3.405
0.245	3.409
0.245	3.412
0.245	3.423
0.245	3.453
0.245	3.468
0.245	3.471
0.246	3.817
0.246	4.71
0.246	4.713
0.246	4.717
0.246	4.731
0.246	4.858
0.247	4.861
0.247	4.868
0.247	4.872
0.247	4.875
0.248	4.886
0.248	4.893
0.248	4.908
0.248	4.966
0.248	4.969
0.248	4.977
0.248	4.991
0.248	4.998
0.249	5.002
0.249	5.009
0.249	5.012
0.249	5.024
0.25	5.027
0.25	5.041
0.25	5.169
0.25	5.18
0.25	5.187
0.25	5.194
0.25	5.201
0.25	5.216
0.251	5.219
0.251	5.304
0.251	5.308
0.251	5.311
0.252	5.319
0.252	5.326
0.252	5.487
0.252	5.494
0.252	5.498
0.253	5.501
0.252	6.392
0.252	6.396
0.252	6.463
0.253	6.467
0.253	6.47
0.253	6.481
0.253	6.485
0.254	6.488
0.254	6.495
0.254	6.499
0.254	6.52
0.254	6.528
0.254	6.531
0.255	6.534
0.255	6.549
0.255	6.563
0.255	6.571
0.255	6.574
0.255	6.717
0.255	6.721
0.255	6.742
0.255	6.764
0.255	6.778
0.255	6.782
0.255	6.8
0.255	6.803
0.256	6.895
0.256	6.902
0.256	6.913
0.256	6.916
0.256	6.92
0.256	6.927
0.256	6.942
0.257	6.945
0.257	6.949
0.257	7.032
0.257	7.039
0.257	7.05
0.257	7.057
0.258	7.068
0.258	7.075
0.258	7.078
0.258	7.085
0.258	7.103
0.258	7.111
0.258	7.118
0.259	7.121
0.259	7.128
0.259	7.132
0.259	7.135
0.259	7.254
0.259	7.264
0.26	7.272
0.26	7.285
0.26	7.296
0.26	7.303
0.26	7.306
0.261	7.31
0.261	7.317
0.261	7.366
0.261	7.369
0.262	7.376
0.262	7.391
0.262	7.398
0.262	7.405
0.262	7.409
0.262	7.526
0.262	7.529
0.263	7.533
0.263	7.542
0.263	7.557
0.263	7.572
0.263	7.582
0.263	8.161
0.263	8.197
0.263	8.208
0.263	8.211
0.264	8.215
0.264	8.222
0.264	8.331
0.264	8.334
0.264	8.348
0.264	8.355
0.264	8.369
0.265	8.373
0.264	8.522
0.265	8.526
0.265	8.533
0.265	8.537
0.265	8.544
0.265	8.547
0.266	8.551
0.266	8.558
0.266	8.688
0.266	8.696
0.266	8.699
0.266	8.717
0.266	8.724
0.266	8.735
0.266	8.739
0.267	8.998
0.267	9.55
0.267	9.565
0.267	9.609
0.267	9.619
0.267	9.789
0.267	9.792
0.267	9.807
0.267	9.81
0.267	9.814
0.267	9.828
0.268	9.832
0.268	9.835
0.268	9.846
0.268	9.849
0.268	9.853
0.268	9.879
0.268	9.894
0.269	9.901
0.269	10.074
0.269	10.084
0.269	10.088
0.269	10.091
0.269	10.106
0.269	10.131
0.269	10.149
0.269	10.298
0.269	10.318
0.269	10.321
0.269	10.333
0.269	10.346
0.269	10.353
0.269	10.365
0.269	10.377
0.27	10.38
0.27	10.388
0.27	10.392
0.27	10.558
0.27	10.565
0.27	10.569
0.27	10.572
0.27	10.58
0.271	10.584
0.271	10.587
0.271	10.604
0.271	10.612
0.271	10.615
0.272	10.619
0.272	10.969
0.272	10.973
0.272	10.981
0.272	10.985
0.272	10.988
0.272	11.001
0.272	11.037
0.272	11.052
0.273	11.056
0.273	11.059
0.273	11.075
0.273	11.11
0.273	11.125
0.273	11.133
0.273	11.136
0.273	11.218
0.273	12.493
0.273	12.497
0.273	12.514
0.273	12.555
0.273	12.598
0.273	12.614
0.273	12.629
0.273	12.667
0.273	12.696
0.273	12.707
0.273	12.774
0.273	12.778
0.273	12.793
0.273	12.801
0.273	12.816
0.273	12.983
0.273	13.199
0.273	13.312
0.273	13.362
0.273	13.378
0.273	13.452
0.273	13.464
0.273	13.479
0.273	13.494
0.274	13.498
0.274	13.557
0.274	13.572
0.274	13.589
0.274	13.642
0.274	13.649
0.274	13.661
0.274	13.676
0.274	13.68
0.274	13.683
0.275	13.691
0.275	13.695
0.275	13.698
0.275	13.769
0.275	13.772
0.276	13.776
0.276	13.784
0.276	13.795
0.276	13.908
0.276	13.933
0.276	13.949
0.276	13.965
0.276	14.122
0.276	15.669
0.276	15.677
0.276	15.685
0.276	15.689
0.276	15.834
